age,job,marital,education,default,housing,loan,campaign,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m
54.0,10,0,1,0,1,0,1.0,1,-1.8,92.893,-46.2,1.25
34.0,8,0,7,0,1,0,1.0,0,-0.1,93.2,-42.0,4.076
38.0,2,0,6,0,0,0,4.0,0,1.4,94.465,-41.8,4.967
38.0,3,0,3,1,0,0,1.0,0,-1.8,92.893,-46.2,1.327
55.0,2,0,1,1,0,0,1.0,0,-1.8,92.893,-46.2,1.291
33.0,6,1,6,0,0,0,2.0,0,1.1,93.994,-36.4,4.857
31.0,4,1,6,0,1,0,5.0,0,-0.1,93.2,-42.0,4.076
32.0,3,0,3,0,1,0,1.0,0,1.4,94.465,-41.8,4.96
35.0,8,1,6,0,0,1,1.0,2,-0.1,93.2,-42.0,4.12
38.0,4,0,1,0,1,1,6.0,0,1.4,93.918,-42.7,4.968
44.0,3,0,5,1,0,0,3.0,0,1.1,93.994,-36.4,4.856
33.0,3,0,1,0,1,0,3.0,0,1.4,93.918,-42.7,4.962
39.0,2,0,1,0,2,2,2.0,1,-1.8,92.893,-46.2,1.354
38.0,3,2,3,0,2,2,2.0,0,1.4,93.918,-42.7,4.963
54.0,5,0,0,0,1,1,3.0,0,1.4,93.918,-42.7,4.961
32.0,4,0,3,0,0,0,5.0,0,1.4,93.918,-42.7,4.963
41.0,3,0,2,0,0,0,1.0,0,1.1,93.994,-36.4,4.856
42.0,3,0,0,1,1,0,1.0,0,1.4,94.465,-41.8,4.866
30.0,4,1,6,0,1,1,1.0,0,-0.1,93.2,-42.0,4.076
32.0,3,0,3,0,2,2,3.0,0,-1.8,93.075,-47.1,1.479
43.0,1,0,1,0,0,0,2.0,1,-1.8,92.893,-46.2,1.327
32.0,3,0,2,1,1,0,4.0,0,1.1,93.994,-36.4,4.857
34.0,3,1,3,0,0,0,2.0,1,-1.8,92.893,-46.2,1.299
36.0,2,2,1,0,0,0,1.0,0,1.4,94.465,-41.8,4.866
57.0,3,0,0,0,1,0,1.0,0,1.4,93.918,-42.7,4.962
31.0,7,1,4,0,0,0,1.0,0,1.4,93.918,-42.7,4.959
29.0,3,1,3,0,1,0,1.0,1,-1.8,92.893,-46.2,1.281
27.0,2,1,6,0,1,0,1.0,0,1.1,93.994,-36.4,4.857
53.0,2,0,6,1,0,0,6.0,1,-1.8,92.893,-46.2,1.334
48.0,3,0,1,0,1,1,3.0,0,1.4,94.465,-41.8,4.955
44.0,3,2,1,0,1,0,1.0,0,1.4,94.465,-41.8,4.959
59.0,5,2,0,1,1,0,1.0,0,1.1,93.994,-36.4,4.86
43.0,3,0,5,0,0,1,6.0,0,-1.8,92.893,-46.2,1.291
39.0,2,1,5,0,1,0,1.0,0,1.1,93.994,-36.4,4.856
42.0,4,2,4,0,1,0,2.0,0,1.4,93.444,-36.1,4.965
42.0,1,0,1,0,0,0,2.0,0,1.4,94.465,-41.8,4.959
53.0,4,0,5,1,1,0,5.0,0,1.4,93.918,-42.7,4.962
45.0,1,0,2,0,0,0,1.0,0,-1.8,92.893,-46.2,1.291
41.0,4,2,6,0,1,0,1.0,0,1.4,93.444,-36.1,4.968
41.0,3,2,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
35.0,1,1,1,1,1,0,2.0,0,1.4,94.465,-41.8,4.961
38.0,10,0,3,0,1,0,4.0,1,-1.8,93.075,-47.1,1.405
29.0,8,0,3,1,1,0,1.0,0,1.4,93.918,-42.7,4.957
52.0,3,3,0,0,0,0,1.0,0,-1.8,92.893,-46.2,1.266
46.0,6,0,1,0,0,0,3.0,0,-0.1,93.2,-42.0,4.021
42.0,2,0,1,0,1,1,1.0,0,1.4,93.918,-42.7,4.962
43.0,6,0,6,1,0,0,1.0,0,1.4,93.918,-42.7,4.96
36.0,6,0,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
35.0,2,0,6,0,2,2,3.0,0,1.1,93.994,-36.4,4.857
35.0,7,0,0,0,1,0,1.0,0,-0.1,93.2,-42.0,4.191
39.0,3,0,3,1,1,1,1.0,1,-1.8,93.075,-47.1,1.445
33.0,7,2,4,0,0,0,3.0,0,1.4,93.444,-36.1,4.963
37.0,3,0,0,0,1,0,6.0,0,1.4,94.465,-41.8,4.959
30.0,4,0,4,0,0,0,4.0,0,1.4,93.444,-36.1,4.964
56.0,2,0,3,0,0,0,6.0,0,1.1,93.994,-36.4,4.856
34.0,4,1,6,0,0,0,1.0,1,-1.8,93.369,-34.8,0.654
44.0,3,0,0,0,1,0,3.0,0,1.1,93.994,-36.4,4.857
26.0,3,1,3,1,0,1,6.0,0,1.4,94.465,-41.8,4.959
31.0,2,0,1,0,1,0,2.0,0,1.4,94.465,-41.8,4.961
43.0,4,0,3,0,0,0,2.0,0,1.4,94.465,-41.8,4.959
32.0,2,1,6,0,1,0,2.0,0,-1.8,93.075,-47.1,1.41
36.0,3,0,2,1,1,0,2.0,0,1.4,93.918,-42.7,4.96
48.0,3,0,3,0,0,0,2.0,0,1.1,93.994,-36.4,4.857
29.0,3,0,1,0,0,0,2.0,0,-0.1,93.2,-42.0,4.12
41.0,3,1,2,1,0,0,1.0,0,1.4,93.918,-42.7,4.962
31.0,4,1,6,0,1,0,2.0,0,1.4,93.444,-36.1,4.963
32.0,3,0,1,0,1,0,3.0,0,-1.8,92.893,-46.2,1.281
66.0,9,2,5,1,1,0,2.0,1,-1.8,92.893,-46.2,1.27
45.0,3,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.856
38.0,4,0,3,0,0,0,3.0,0,1.1,93.994,-36.4,4.86
37.0,8,0,6,0,1,0,1.0,0,1.4,93.444,-36.1,4.964
52.0,0,0,6,0,1,0,1.0,0,1.1,93.994,-36.4,4.855
22.0,1,1,1,0,0,0,2.0,1,-1.8,93.749,-34.6,0.644
26.0,11,1,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.299
36.0,2,0,6,0,0,1,2.0,0,1.4,93.918,-42.7,4.962
17.0,11,1,3,0,1,0,3.0,2,-2.9,92.201,-31.4,0.869
35.0,4,1,6,0,1,1,2.0,0,-1.8,92.893,-46.2,1.281
48.0,1,1,1,0,0,0,3.0,0,-1.8,93.075,-47.1,1.405
35.0,2,0,6,0,1,0,1.0,1,-1.7,94.215,-40.3,0.896
35.0,4,1,4,0,1,0,1.0,2,-1.7,94.215,-40.3,0.835
30.0,0,0,1,1,1,1,1.0,0,1.4,94.465,-41.8,4.865
37.0,2,1,6,0,0,0,1.0,0,1.4,93.444,-36.1,4.962
42.0,2,0,5,0,0,0,1.0,1,-0.1,93.2,-42.0,4.191
38.0,1,0,1,0,1,0,3.0,0,1.1,93.994,-36.4,4.857
32.0,4,1,6,0,1,0,4.0,0,1.4,93.444,-36.1,4.966
29.0,2,1,6,0,1,0,2.0,1,-1.7,94.215,-40.3,0.889
32.0,4,1,1,0,0,0,6.0,0,1.4,93.444,-36.1,4.965
55.0,4,1,4,0,1,1,4.0,0,-0.1,93.2,-42.0,4.021
38.0,3,0,1,0,0,0,1.0,0,-1.8,93.075,-47.1,1.405
34.0,4,1,4,0,0,1,1.0,0,1.1,93.994,-36.4,4.857
50.0,3,0,3,0,1,0,1.0,0,1.4,93.444,-36.1,4.97
48.0,1,0,1,1,1,1,1.0,0,1.4,93.444,-36.1,4.965
55.0,3,0,5,0,1,0,3.0,0,1.4,93.444,-36.1,4.965
40.0,4,0,4,0,1,0,1.0,0,1.4,93.444,-36.1,4.968
34.0,2,0,6,0,1,1,3.0,0,1.4,93.444,-36.1,4.963
46.0,2,0,1,0,1,0,5.0,1,-1.8,93.749,-34.6,0.645
42.0,6,0,5,1,0,0,3.0,0,1.1,93.994,-36.4,4.857
37.0,9,0,6,0,0,1,3.0,0,1.1,93.994,-36.4,4.856
19.0,11,1,5,0,1,0,2.0,0,-1.8,93.075,-47.1,1.405
40.0,3,0,0,1,2,2,2.0,0,1.4,93.918,-42.7,4.962
30.0,3,0,3,1,0,0,1.0,1,-1.8,92.893,-46.2,1.281
52.0,6,0,6,0,1,1,1.0,0,1.4,93.918,-42.7,4.96
56.0,1,0,1,1,1,0,5.0,0,-0.1,93.2,-42.0,4.021
47.0,3,0,3,1,1,0,6.0,0,-0.1,93.2,-42.0,4.076
31.0,2,1,3,0,1,0,2.0,0,1.1,93.994,-36.4,4.857
44.0,2,1,4,0,1,0,6.0,0,-0.1,93.2,-42.0,4.076
56.0,8,0,6,0,0,0,2.0,0,-1.8,93.075,-47.1,1.405
39.0,7,0,6,1,0,0,6.0,0,1.4,94.465,-41.8,4.961
22.0,3,1,3,0,1,0,6.0,0,1.4,93.918,-42.7,4.96
54.0,0,1,3,1,0,0,1.0,1,-0.1,93.2,-42.0,4.191
35.0,1,0,3,1,0,0,2.0,1,-1.8,92.893,-46.2,1.299
28.0,2,1,1,0,0,0,2.0,0,-1.8,92.843,-50.0,1.531
47.0,2,0,1,0,1,0,1.0,0,1.4,93.444,-36.1,4.963
48.0,0,0,2,1,1,0,2.0,0,1.4,94.465,-41.8,4.865
34.0,3,1,0,1,0,1,2.0,0,1.1,93.994,-36.4,4.859
36.0,2,1,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.076
44.0,4,2,4,0,1,1,6.0,0,1.4,93.918,-42.7,4.962
39.0,8,0,0,1,0,0,2.0,0,1.1,93.994,-36.4,4.858
42.0,2,0,0,0,0,0,6.0,0,1.4,94.465,-41.8,4.961
54.0,6,0,6,0,1,0,1.0,0,-1.8,92.893,-46.2,1.25
45.0,3,0,2,1,1,0,2.0,0,1.1,93.994,-36.4,4.858
48.0,2,1,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
42.0,0,0,4,0,1,0,2.0,0,1.1,93.994,-36.4,4.857
42.0,5,0,3,1,1,0,3.0,0,1.1,93.994,-36.4,4.857
55.0,6,0,3,0,0,0,2.0,1,-0.1,93.2,-42.0,4.021
31.0,3,0,3,0,0,0,1.0,0,1.1,93.994,-36.4,4.857
34.0,4,2,4,0,0,0,3.0,0,1.4,94.465,-41.8,4.96
55.0,3,0,0,0,1,0,2.0,0,1.4,93.918,-42.7,4.961
32.0,1,1,1,0,0,0,2.0,1,-1.8,92.893,-46.2,1.281
57.0,2,2,3,0,1,1,4.0,0,1.4,93.918,-42.7,4.96
45.0,2,0,5,0,0,0,4.0,0,1.4,94.465,-41.8,4.961
33.0,2,0,1,0,1,1,2.0,1,-1.8,92.893,-46.2,1.281
51.0,2,2,6,0,0,0,3.0,0,-0.1,93.2,-42.0,4.076
37.0,2,1,6,0,0,0,6.0,0,1.4,94.465,-41.8,4.959
30.0,2,0,6,0,0,0,1.0,0,1.4,94.465,-41.8,4.865
47.0,3,0,0,0,1,0,2.0,0,1.4,93.918,-42.7,4.961
59.0,9,0,5,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
25.0,8,1,6,1,1,0,3.0,0,-1.8,93.075,-47.1,1.405
39.0,3,0,3,0,0,0,2.0,1,-0.1,93.2,-42.0,4.076
51.0,2,0,1,0,0,0,4.0,0,-1.8,92.893,-46.2,1.291
39.0,2,2,4,0,1,1,1.0,0,1.4,94.465,-41.8,4.958
32.0,1,1,6,0,0,0,3.0,1,-1.1,94.199,-37.5,0.884
30.0,1,1,1,1,1,0,3.0,0,-1.8,92.893,-46.2,1.334
49.0,9,0,5,1,1,0,1.0,0,1.1,93.994,-36.4,4.857
51.0,3,0,3,1,0,0,4.0,0,1.4,94.465,-41.8,4.959
28.0,3,1,3,0,1,1,3.0,0,-1.8,92.893,-46.2,1.291
26.0,4,1,6,0,0,0,3.0,0,1.4,94.465,-41.8,4.864
69.5,5,0,1,0,1,0,2.0,1,-1.8,92.893,-46.2,1.264
45.0,10,0,0,1,1,0,1.0,0,1.1,93.994,-36.4,4.857
36.0,4,0,4,0,1,0,1.0,0,1.4,94.465,-41.8,4.866
41.0,2,1,1,0,1,1,2.0,0,1.1,93.994,-36.4,4.859
37.0,3,0,0,0,0,0,3.0,0,1.4,94.465,-41.8,4.967
53.0,1,0,3,1,1,0,2.0,0,1.4,93.444,-36.1,4.97
58.0,1,0,1,0,1,0,1.0,0,1.4,94.465,-41.8,4.947
46.0,6,2,1,0,1,0,2.0,1,-0.1,93.2,-42.0,4.12
30.0,2,0,3,0,1,1,1.0,0,1.1,93.994,-36.4,4.857
45.0,1,0,4,0,1,0,6.0,0,1.4,93.444,-36.1,4.962
46.0,2,2,1,1,0,1,5.0,0,1.1,93.994,-36.4,4.858
34.0,6,0,6,0,1,0,4.0,0,-0.1,93.2,-42.0,4.076
48.0,2,0,6,0,1,0,2.0,1,-0.1,93.2,-42.0,4.076
42.0,3,0,2,1,0,1,1.0,1,-1.8,92.893,-46.2,1.334
31.0,3,0,1,0,0,0,1.0,0,-1.8,92.893,-46.2,1.244
28.0,6,0,1,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
38.0,4,2,4,0,1,0,2.0,0,1.4,93.444,-36.1,4.963
40.0,4,0,4,0,0,0,1.0,0,1.4,93.444,-36.1,4.968
39.0,2,1,1,0,1,0,1.0,0,-3.4,92.431,-26.9,0.737
50.0,2,0,3,0,0,0,3.0,0,1.4,93.444,-36.1,4.968
55.0,8,0,3,0,1,0,1.0,0,-1.8,92.893,-46.2,1.327
37.0,2,1,6,0,1,0,3.0,0,-1.8,92.893,-46.2,1.244
35.0,1,2,6,0,1,0,2.0,0,1.4,93.918,-42.7,4.961
57.0,6,2,6,0,0,0,1.0,0,1.1,93.994,-36.4,4.857
38.0,3,0,5,0,1,0,1.0,0,-0.1,93.2,-42.0,4.191
31.0,2,0,1,0,2,2,2.0,0,1.4,94.465,-41.8,4.864
34.0,7,1,1,0,0,0,6.0,0,-1.8,92.893,-46.2,1.281
54.0,5,2,6,0,1,1,1.0,0,-1.8,92.893,-46.2,1.25
28.0,1,1,1,0,1,0,1.0,0,-1.7,94.215,-40.3,0.876
53.0,4,0,5,0,1,0,3.0,0,1.4,94.465,-41.8,4.958
51.0,4,0,4,0,0,0,6.0,0,1.4,93.444,-36.1,4.967
25.0,1,0,1,0,0,0,2.0,0,-1.8,92.893,-46.2,1.344
31.0,2,0,1,0,0,0,2.0,0,-1.8,93.075,-47.1,1.41
31.0,3,1,0,0,1,1,1.0,0,1.4,93.918,-42.7,4.963
41.0,3,0,5,1,1,1,3.0,0,1.4,93.918,-42.7,4.961
36.0,1,1,1,0,1,0,2.0,1,-1.8,92.893,-46.2,1.244
30.0,2,1,6,0,0,0,1.0,0,1.1,93.994,-36.4,4.856
58.0,10,0,6,0,0,0,1.0,0,1.4,93.918,-42.7,4.963
69.5,5,0,2,0,1,0,1.0,0,-1.8,93.075,-47.1,1.405
28.0,6,0,2,0,0,1,1.0,0,-2.9,92.963,-40.8,1.262
43.0,6,0,6,0,1,0,4.0,0,-0.1,93.2,-42.0,4.153
42.0,4,0,6,0,0,0,3.0,0,1.4,93.918,-42.7,4.963
57.0,2,1,6,0,0,0,1.0,0,1.4,93.918,-42.7,4.961
32.0,6,1,6,0,0,0,1.0,2,-2.9,92.201,-31.4,0.851
48.0,4,0,4,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
32.0,6,0,6,0,0,0,4.0,0,1.4,94.465,-41.8,4.947
49.0,3,2,5,1,1,0,1.0,0,1.4,93.918,-42.7,4.957
27.0,1,0,1,0,1,0,1.0,1,-1.8,92.893,-46.2,1.334
32.0,3,0,3,0,1,1,3.0,0,1.4,93.918,-42.7,4.962
30.0,2,2,6,0,0,0,1.0,0,-0.1,93.2,-42.0,4.153
34.0,1,0,3,0,0,0,1.0,0,-1.7,94.215,-40.3,0.84
47.0,4,0,6,0,0,0,2.0,0,1.4,93.444,-36.1,4.964
28.0,2,0,1,0,2,2,3.0,0,1.4,93.918,-42.7,4.961
40.0,10,0,3,1,1,1,3.0,0,1.1,93.994,-36.4,4.856
56.0,3,0,3,1,0,0,3.0,0,1.1,93.994,-36.4,4.857
56.0,5,2,1,0,1,0,1.0,0,-1.7,94.215,-40.3,0.896
47.0,1,1,1,0,1,0,1.0,0,1.4,93.918,-42.7,4.961
24.0,1,1,1,0,1,0,1.0,0,-1.8,93.075,-47.1,1.423
46.0,6,2,4,0,0,0,2.0,1,-1.8,92.893,-46.2,1.344
41.0,4,2,4,0,1,1,2.0,0,1.4,93.444,-36.1,4.962
34.0,10,1,3,0,0,0,1.0,1,-0.1,93.2,-42.0,4.12
53.0,9,0,1,1,0,0,2.0,0,1.1,93.994,-36.4,4.857
24.0,11,1,1,0,1,0,1.0,0,-2.9,92.963,-40.8,1.268
57.0,2,0,6,0,0,0,3.0,0,-0.1,93.2,-42.0,4.021
44.0,9,0,5,0,1,0,6.0,0,1.4,93.918,-42.7,4.968
38.0,1,0,1,0,0,0,2.0,0,1.1,93.994,-36.4,4.859
32.0,10,0,2,0,0,0,6.0,0,1.1,93.994,-36.4,4.856
27.0,3,1,0,0,0,0,1.0,1,-1.8,92.893,-46.2,1.291
41.0,4,0,4,0,1,0,1.0,0,1.4,93.444,-36.1,4.963
40.0,3,0,0,1,0,1,2.0,0,1.4,94.465,-41.8,4.967
31.0,4,1,5,1,0,0,1.0,0,-0.1,93.2,-42.0,4.076
22.0,1,1,3,0,0,0,1.0,0,1.1,93.994,-36.4,4.857
49.0,1,1,1,0,1,0,6.0,0,1.4,93.918,-42.7,4.958
29.0,8,0,3,1,1,0,6.0,0,1.1,93.994,-36.4,4.857
26.0,3,1,1,0,0,1,2.0,0,1.4,93.918,-42.7,4.962
33.0,1,0,1,1,1,0,3.0,1,-0.1,93.2,-42.0,4.076
32.0,2,1,6,0,0,0,1.0,0,1.1,93.994,-36.4,4.86
33.0,4,0,1,0,0,1,2.0,0,1.4,93.444,-36.1,4.968
34.0,2,1,6,0,1,0,1.0,0,-1.7,94.055,-39.8,0.733
39.0,2,2,1,0,0,0,1.0,0,1.4,94.465,-41.8,4.961
38.0,8,0,1,0,1,0,5.0,0,1.4,93.918,-42.7,4.961
69.5,5,0,0,0,1,0,3.0,0,-1.1,94.199,-37.5,0.881
59.0,2,0,6,1,0,0,2.0,1,-0.1,93.2,-42.0,4.021
35.0,4,0,4,0,0,0,3.0,0,1.4,93.918,-42.7,4.96
29.0,2,0,1,0,0,1,3.0,0,1.4,93.918,-42.7,4.962
46.0,4,2,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.021
51.0,4,0,4,0,1,0,2.0,0,-0.1,93.2,-42.0,4.021
54.0,6,0,6,0,0,0,1.0,0,-1.8,92.893,-46.2,1.344
21.0,11,1,6,0,1,0,3.0,2,-3.0,92.713,-33.0,0.71
51.0,6,0,6,1,1,1,1.0,0,1.4,94.465,-41.8,4.962
28.0,3,1,3,0,0,0,5.0,0,1.4,93.918,-42.7,4.962
30.0,2,1,1,0,0,0,1.0,0,-1.8,92.893,-46.2,1.344
26.0,2,0,1,0,0,1,1.0,1,-3.4,92.649,-30.1,0.719
33.0,4,1,6,0,1,0,6.0,0,1.4,93.444,-36.1,4.962
24.0,7,1,6,0,0,1,2.0,0,1.1,93.994,-36.4,4.857
60.0,0,2,4,0,1,0,3.0,1,-2.9,92.201,-31.4,0.838
54.0,6,0,6,1,0,0,3.0,0,-1.8,93.075,-47.1,1.405
29.0,2,1,1,0,0,0,1.0,0,-1.8,92.893,-46.2,1.281
31.0,6,1,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.076
57.0,6,2,6,0,1,0,1.0,0,1.1,93.994,-36.4,4.859
36.0,4,1,4,0,1,0,1.0,0,1.1,93.994,-36.4,4.86
42.0,3,0,3,0,0,1,1.0,0,1.4,93.918,-42.7,4.963
36.0,4,0,4,0,2,2,2.0,0,1.1,93.994,-36.4,4.857
37.0,4,1,4,1,2,2,4.0,0,1.4,94.465,-41.8,4.865
28.0,2,1,1,0,0,1,3.0,0,1.4,93.918,-42.7,4.962
44.0,10,0,1,0,0,0,3.0,0,1.4,93.918,-42.7,4.962
43.0,3,1,2,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
38.0,3,1,3,0,1,0,1.0,0,1.1,93.994,-36.4,4.864
25.0,3,1,1,0,0,0,3.0,0,1.1,93.994,-36.4,4.864
29.0,4,0,6,0,0,0,5.0,0,1.1,93.994,-36.4,4.857
46.0,6,0,5,0,1,0,1.0,0,-0.1,93.2,-42.0,4.076
49.0,4,0,3,1,1,0,2.0,0,1.4,93.918,-42.7,4.968
24.0,11,1,1,0,0,1,1.0,0,-1.8,93.075,-47.1,1.365
27.0,1,1,1,0,0,1,5.0,0,1.4,93.918,-42.7,4.962
24.0,1,1,1,0,0,1,1.0,1,-1.8,92.893,-46.2,1.266
60.0,4,0,6,1,1,0,5.0,0,1.1,93.994,-36.4,4.855
54.0,2,0,6,0,1,0,3.0,0,1.1,93.994,-36.4,4.855
48.0,10,0,6,0,1,0,1.0,0,1.4,93.444,-36.1,4.965
38.0,4,0,6,0,1,0,2.0,0,-1.8,92.893,-46.2,1.266
27.0,2,1,6,0,1,1,1.0,0,-3.4,92.379,-29.8,0.781
57.0,3,0,2,0,1,0,1.0,0,1.4,93.918,-42.7,4.962
47.0,6,0,0,1,0,0,1.0,0,1.4,94.465,-41.8,4.959
46.0,2,0,1,0,0,0,1.0,0,1.1,93.994,-36.4,4.859
30.0,1,1,1,0,1,0,3.0,0,1.4,93.918,-42.7,4.959
69.5,5,0,6,0,1,0,2.0,2,-1.1,94.601,-49.5,0.993
29.0,2,1,6,0,1,0,2.0,0,-0.1,93.2,-42.0,4.076
39.0,4,1,4,0,1,0,1.0,0,1.4,93.444,-36.1,4.968
36.0,2,2,1,0,1,0,1.0,0,-0.1,93.2,-42.0,4.12
31.0,3,1,0,0,0,0,6.0,1,-0.1,93.2,-42.0,4.076
39.0,4,2,4,1,0,0,4.0,0,1.4,93.444,-36.1,4.965
27.0,3,0,0,0,1,0,1.0,0,-1.8,92.893,-46.2,1.291
55.0,7,0,1,0,1,1,5.0,0,1.4,93.918,-42.7,4.962
40.0,3,0,0,1,0,0,5.0,0,-0.1,93.2,-42.0,4.076
27.0,3,1,1,0,0,0,2.0,1,-3.4,92.649,-30.1,0.715
36.0,8,1,6,0,0,0,3.0,0,1.4,94.465,-41.8,4.959
36.0,3,0,2,0,0,0,1.0,0,-0.1,93.2,-42.0,4.12
34.0,6,0,6,0,2,2,2.0,0,-0.1,93.2,-42.0,4.12
28.0,9,1,5,1,1,0,1.0,0,1.4,94.465,-41.8,4.866
52.0,6,2,6,0,0,0,1.0,0,1.4,94.465,-41.8,4.961
49.0,7,0,1,1,1,0,1.0,0,1.4,93.444,-36.1,4.964
44.0,3,1,3,0,1,0,1.0,0,1.1,93.994,-36.4,4.857
32.0,3,0,3,1,0,0,1.0,0,1.4,93.918,-42.7,4.963
31.0,3,0,3,0,0,1,1.0,1,-1.8,92.893,-46.2,1.344
39.0,10,0,1,0,1,0,1.0,0,1.4,94.465,-41.8,4.958
38.0,8,0,4,0,0,0,1.0,1,-0.1,93.2,-42.0,4.076
29.0,4,1,6,0,1,0,1.0,0,-2.9,92.469,-33.6,1.059
41.0,3,0,3,1,1,0,5.0,0,-1.8,92.893,-46.2,1.25
57.0,3,0,0,1,0,0,3.0,0,1.4,93.444,-36.1,4.964
47.0,1,0,1,1,1,0,4.0,0,1.4,93.444,-36.1,4.965
69.5,5,0,0,0,0,0,1.0,2,-1.1,94.199,-37.5,0.881
31.0,6,0,6,0,0,0,1.0,0,-2.9,92.963,-40.8,1.262
45.0,0,0,6,0,1,0,2.0,1,-1.8,93.075,-47.1,1.405
48.0,2,1,6,0,0,0,4.0,0,1.4,93.444,-36.1,4.962
50.0,4,0,4,0,0,0,1.0,0,1.4,93.444,-36.1,4.967
39.0,6,0,6,0,1,0,1.0,0,-1.8,92.893,-46.2,1.313
45.0,1,1,5,0,0,0,1.0,0,-1.8,93.075,-47.1,1.405
47.0,2,0,1,1,1,0,2.0,0,1.4,93.444,-36.1,4.967
40.0,1,0,3,0,1,0,1.0,0,1.4,93.918,-42.7,4.958
34.0,3,0,3,1,0,0,1.0,0,1.1,93.994,-36.4,4.857
25.0,3,1,3,0,1,0,3.0,1,-1.8,92.893,-46.2,1.25
35.0,10,0,6,0,0,0,1.0,0,1.4,94.465,-41.8,4.864
53.0,4,2,4,0,1,0,1.0,0,-0.1,93.2,-42.0,4.286
43.0,4,2,4,1,1,0,5.0,1,-1.8,93.075,-47.1,1.405
33.0,2,1,6,0,1,0,1.0,0,-0.1,93.2,-42.0,4.076
46.0,4,0,4,0,1,0,1.0,1,-1.8,93.075,-47.1,1.41
33.0,2,0,6,0,1,0,6.0,0,1.4,93.918,-42.7,4.963
39.0,3,0,0,0,2,2,6.0,0,-1.8,92.893,-46.2,1.25
29.0,2,1,1,0,1,0,1.0,0,-1.8,92.893,-46.2,1.299
27.0,4,1,1,0,1,0,2.0,0,1.1,93.994,-36.4,4.855
43.0,4,0,1,0,1,0,3.0,0,1.4,93.444,-36.1,4.963
52.0,0,0,0,0,1,0,6.0,0,1.4,93.444,-36.1,4.964
49.0,4,0,4,0,0,0,1.0,0,1.4,94.465,-41.8,4.865
41.0,2,0,1,0,1,1,3.0,0,1.4,93.918,-42.7,4.962
60.0,2,0,1,0,0,0,1.0,2,-1.8,93.075,-47.1,1.365
46.0,3,0,1,0,0,0,1.0,1,-1.8,92.893,-46.2,1.344
31.0,2,0,6,0,1,0,3.0,0,1.4,93.918,-42.7,4.957
41.0,3,0,0,1,1,1,1.0,1,-1.8,93.075,-47.1,1.483
47.0,3,0,3,0,0,1,3.0,0,1.4,94.465,-41.8,4.864
24.0,7,1,1,0,1,0,1.0,1,-1.8,93.876,-40.0,0.697
43.0,3,0,5,1,0,0,6.0,0,-1.8,92.893,-46.2,1.244
42.0,6,0,6,0,0,0,1.0,0,1.1,93.994,-36.4,4.857
53.0,7,0,2,1,1,0,3.0,0,1.4,93.918,-42.7,4.962
31.0,10,0,1,0,1,0,2.0,0,1.4,94.465,-41.8,4.958
33.0,3,0,2,1,1,1,4.0,1,-1.8,92.893,-46.2,1.25
28.0,1,2,1,0,1,0,2.0,0,1.1,93.994,-36.4,4.859
37.0,2,0,6,0,1,0,5.0,0,1.4,93.444,-36.1,4.962
41.0,2,0,1,0,1,1,1.0,0,-1.8,93.075,-47.1,1.405
42.0,3,0,3,0,0,0,2.0,0,-1.8,92.893,-46.2,1.266
42.0,2,0,6,0,1,0,2.0,1,-0.1,93.2,-42.0,4.191
31.0,4,0,6,0,0,0,1.0,1,-2.9,92.201,-31.4,0.861
65.0,5,0,2,0,0,0,2.0,1,-2.9,92.201,-31.4,0.884
33.0,1,0,1,0,0,0,1.0,1,-1.7,94.055,-39.8,0.72
50.0,4,1,0,1,1,0,5.0,0,1.4,93.918,-42.7,4.961
35.0,4,0,4,0,0,0,2.0,0,1.4,93.444,-36.1,4.965
36.0,3,1,2,0,0,0,1.0,0,-1.1,94.767,-50.8,1.046
39.0,2,0,6,0,1,0,3.0,0,1.4,94.465,-41.8,4.866
50.0,3,0,0,0,1,0,2.0,0,1.4,93.918,-42.7,4.962
30.0,2,0,6,0,1,1,2.0,0,1.4,93.918,-42.7,4.963
46.0,2,2,3,0,1,0,2.0,0,1.1,93.994,-36.4,4.86
50.0,5,0,4,0,1,1,5.0,0,1.4,93.918,-42.7,4.962
31.0,2,1,6,0,1,1,2.0,0,-0.1,93.2,-42.0,4.076
48.0,4,0,3,0,1,0,1.0,0,-1.8,92.893,-46.2,1.299
28.0,3,1,3,0,0,0,1.0,0,-1.8,93.075,-47.1,1.392
40.0,1,0,1,1,1,0,5.0,0,-1.8,92.893,-46.2,1.299
58.0,5,0,6,0,0,0,1.0,1,-1.8,92.893,-46.2,1.281
39.0,2,1,5,0,0,1,4.0,0,1.1,93.994,-36.4,4.857
